id,weeklySales
1_10_2013-05-24,36480.820599999985
1_11_2013-05-24,31640.264199999998
1_12_2013-05-24,10625.850099999998
1_13_2013-05-24,42635.09790000001
1_14_2013-05-24,26188.902899999997
1_16_2013-05-24,54749.82720000001
1_17_2013-05-24,24124.160199999995
1_18_2013-05-24,3.124300000000001
1_19_2013-05-24,1685.5342
1_20_2013-05-24,6731.644799999998
1_21_2013-05-24,6929.998200000003
1_22_2013-05-24,14729.407900000006
1_23_2013-05-24,60620.3492
1_24_2013-05-24,19682.907500000005
1_25_2013-05-24,16920.824600000004
1_26_2013-05-24,16831.379300000004
1_27_2013-05-24,2321.4039000000002
1_28_2013-05-24,727.1922
1_29_2013-05-24,10630.592700000007
1_30_2013-05-24,9079.3946
1_31_2013-05-24,3749.238500000001
1_32_2013-05-24,16880.881599999986
1_33_2013-05-24,19535.235099999984
1_34_2013-05-24,28559.316999999992
1_35_2013-05-24,4507.778399999999
1_36_2013-05-24,7152.443699999999
1_37_2013-05-24,3773.7650999999987
1_38_2013-05-24,85472.81589999999
1_40_2013-05-24,70607.23070000001
1_41_2013-05-24,1443.8354000000002
1_42_2013-05-24,10089.366499999998
1_44_2013-05-24,5509.1894999999995
1_46_2013-05-24,52481.212200000016
1_48_2013-05-24,2004.0764
1_49_2013-05-24,7055.3071999999975
1_52_2013-05-24,3480.4346999999993
1_54_2013-05-24,57.916600000000045
1_55_2013-05-24,14728.970500000001
1_56_2013-05-24,7906.1034999999965
1_58_2013-05-24,3584.1865999999995
1_59_2013-05-24,4550.100899999996
1_60_2013-05-24,2091.571599999999
1_67_2013-05-24,19042.249700000004
1_71_2013-05-24,7306.974800000002
1_72_2013-05-24,72584.87020000003
1_74_2013-05-24,16205.565599999998
1_79_2013-05-24,23257.41480000001
1_80_2013-05-24,16350.075600000007
1_81_2013-05-24,29673.25479999999
1_82_2013-05-24,18988.813499999986
1_83_2013-05-24,5636.2997000000005
1_85_2013-05-24,4385.297199999996
1_87_2013-05-24,25219.91759999997
1_90_2013-05-24,79954.10070000002
1_91_2013-05-24,68424.0033
1_92_2013-05-24,151329.8776
1_93_2013-05-24,74118.43519999998
1_94_2013-05-24,72497.39790000001
1_95_2013-05-24,127005.54590000001
1_96_2013-05-24,43167.82910000001
1_97_2013-05-24,40836.51800000001
1_98_2013-05-24,14098.320799999998
1_99_2013-05-24,2653.2003000000004
1_1_2013-05-31,23848.03710000001
1_2_2013-05-31,96529.31120000003
1_3_2013-05-31,20666.773500000007
1_4_2013-05-31,52417.26420000006
1_5_2013-05-31,47462.415500000025
1_6_2013-05-31,8492.923299999997
1_7_2013-05-31,44285.114099999984
1_8_2013-05-31,53691.045
1_9_2013-05-31,39222.68849999996
1_10_2013-05-31,35456.21819999998
1_11_2013-05-31,34871.471300000005
1_12_2013-05-31,10773.221099999999
1_13_2013-05-31,42019.6494
1_14_2013-05-31,25453.7068
1_16_2013-05-31,55114.892700000004
1_17_2013-05-31,23665.494499999997
1_19_2013-05-31,1643.1471000000001
1_20_2013-05-31,6632.703099999997
1_21_2013-05-31,6694.339499999999
1_22_2013-05-31,14138.0908
1_23_2013-05-31,50831.777700000006
1_24_2013-05-31,19052.653600000005
1_25_2013-05-31,16927.639699999996
1_26_2013-05-31,16622.608
1_27_2013-05-31,2279.3846000000003
1_28_2013-05-31,730.5786999999999
1_29_2013-05-31,10004.265100000006
1_30_2013-05-31,9104.957799999998
1_31_2013-05-31,3784.3448000000003
1_32_2013-05-31,15514.041399999993
1_33_2013-05-31,19043.981399999986
1_34_2013-05-31,28253.478799999993
1_35_2013-05-31,4428.717499999999
1_36_2013-05-31,7258.095899999999
1_37_2013-05-31,3753.021599999999
1_38_2013-05-31,85187.7273
1_40_2013-05-31,70248.01319999999
1_41_2013-05-31,1374.9011
1_42_2013-05-31,10002.866699999999
1_44_2013-05-31,5169.729000000001
1_46_2013-05-31,48342.670300000005
1_48_2013-05-31,1764.7032000000002
1_49_2013-05-31,6600.435999999995
1_52_2013-05-31,2982.8492000000006
1_54_2013-05-31,52.32640000000004
1_55_2013-05-31,14965.736200000001
1_56_2013-05-31,7479.039999999997
1_58_2013-05-31,3414.5466
1_59_2013-05-31,4552.239899999996
1_60_2013-05-31,2087.745599999999
1_67_2013-05-31,17474.203300000005
1_71_2013-05-31,7158.880900000002
1_72_2013-05-31,73459.75370000003
1_74_2013-05-31,16673.9157
1_79_2013-05-31,22672.106100000005
1_80_2013-05-31,16350.006500000007
1_81_2013-05-31,30286.123699999982
1_82_2013-05-31,18969.326799999984
1_83_2013-05-31,5466.2401999999975
1_85_2013-05-31,4383.546699999999
1_87_2013-05-31,24353.654999999977
1_90_2013-05-31,80213.24
1_91_2013-05-31,64375.57219999998
1_92_2013-05-31,153681.05150000003
1_93_2013-05-31,72970.67269999995
1_94_2013-05-31,71364.64570000002
1_95_2013-05-31,126055.96990000004
1_96_2013-05-31,43110.78320000001
1_97_2013-05-31,40084.10610000001
1_98_2013-05-31,12245.213299999996
1_99_2013-05-31,1606.4751
1_1_2013-06-07,25237.9926
1_2_2013-06-07,96862.90570000005
1_3_2013-06-07,20548.858500000006
1_4_2013-06-07,52332.71840000004
1_5_2013-06-07,46464.454800000014
1_6_2013-06-07,8148.829899999998
1_7_2013-06-07,40195.4721
1_8_2013-06-07,53730.2181
1_9_2013-06-07,39456.188799999974
1_10_2013-06-07,35595.044399999984
1_11_2013-06-07,31425.106599999996
1_12_2013-06-07,10631.9741
1_13_2013-06-07,42279.0091
1_14_2013-06-07,26304.642200000002
1_16_2013-06-07,50541.8535
1_17_2013-06-07,24033.599199999993
1_18_2013-06-07,7.7588000000000035
1_19_2013-06-07,1638.2422
1_20_2013-06-07,6565.7298999999975
1_21_2013-06-07,6541.074600000001
1_22_2013-06-07,14423.091500000002
1_23_2013-06-07,50769.65820000002
1_24_2013-06-07,18442.927200000006
1_25_2013-06-07,16829.142499999994
1_26_2013-06-07,16581.556400000005
1_27_2013-06-07,2276.2951000000007
1_28_2013-06-07,682.0656999999998
1_29_2013-06-07,9807.098900000005
1_30_2013-06-07,8984.506199999998
1_31_2013-06-07,3746.7299000000016
1_32_2013-06-07,14960.327499999992
1_33_2013-06-07,18913.68879999999
1_34_2013-06-07,27903.284900000002
1_35_2013-06-07,4083.8423999999986
1_36_2013-06-07,6950.094599999999
1_37_2013-06-07,3801.6286999999998
1_38_2013-06-07,81899.051
1_40_2013-06-07,70382.40529999998
1_41_2013-06-07,1384.8854000000001
1_42_2013-06-07,9985.674599999998
1_44_2013-06-07,5217.4089
1_46_2013-06-07,48318.96509999999
1_48_2013-06-07,1560.1032
1_49_2013-06-07,6820.079199999996
1_52_2013-06-07,3264.273800000001
1_54_2013-06-07,52.54760000000003
1_55_2013-06-07,14413.7251
1_56_2013-06-07,9402.708399999992
1_58_2013-06-07,3390.6863
1_59_2013-06-07,4539.098699999996
1_60_2013-06-07,2091.801599999999
1_67_2013-06-07,16561.604900000002
1_71_2013-06-07,7148.923399999999
1_72_2013-06-07,73254.31440000002
1_74_2013-06-07,16748.3148
1_79_2013-06-07,22555.1814
1_80_2013-06-07,16566.255300000008
1_81_2013-06-07,29451.45779999999
1_82_2013-06-07,19061.348099999985
1_83_2013-06-07,5511.498499999996
1_85_2013-06-07,3699.7835999999998
1_87_2013-06-07,24408.902099999978
1_90_2013-06-07,78980.14740000005
1_91_2013-06-07,63963.311399999984
1_92_2013-06-07,154116.12890000007
1_93_2013-06-07,74452.99540000001
1_94_2013-06-07,71870.79570000003
1_95_2013-06-07,125973.43090000005
1_96_2013-06-07,43765.635500000004
1_97_2013-06-07,41021.091700000004
1_98_2013-06-07,12244.639899999998
1_99_2013-06-07,296.38950000000006
1_1_2013-06-14,23014.235299999997
1_2_2013-06-14,97264.35260000001
1_3_2013-06-14,21509.341800000006
1_4_2013-06-14,52499.19060000005
1_5_2013-06-14,46374.26510000002
1_6_2013-06-14,7877.2516
1_7_2013-06-14,43434.0771
1_8_2013-06-14,53849.90580000001
1_9_2013-06-14,41189.08799999997
1_10_2013-06-14,37206.45949999998
1_11_2013-06-14,38774.59879999999
1_12_2013-06-14,10520.737299999997
1_13_2013-06-14,42968.30510000002
1_14_2013-06-14,26097.9432
1_16_2013-06-14,50616.1449
1_17_2013-06-14,24285.825599999996
1_19_2013-06-14,1631.6616000000001
1_20_2013-06-14,6915.245599999998
1_21_2013-06-14,6689.4018
1_22_2013-06-14,13983.421200000004
1_23_2013-06-14,52402.4975
1_24_2013-06-14,18626.374
1_25_2013-06-14,16913.028299999994
1_26_2013-06-14,15926.678599999992
1_27_2013-06-14,2338.2773999999995
1_28_2013-06-14,615.3979999999998
1_29_2013-06-14,9964.300900000006
1_30_2013-06-14,8822.604200000002
1_31_2013-06-14,3775.984400000001
1_32_2013-06-14,15146.29759999999
1_33_2013-06-14,18909.91889999999
1_34_2013-06-14,27716.463799999998
1_35_2013-06-14,4272.896399999999
1_36_2013-06-14,7529.938899999997
1_37_2013-06-14,3774.6657999999998
1_38_2013-06-14,83789.51120000001
1_40_2013-06-14,70011.99839999998
1_41_2013-06-14,1438.7363
1_42_2013-06-14,9932.101099999998
1_44_2013-06-14,5076.262300000002
1_46_2013-06-14,48433.4604
1_48_2013-06-14,1447.7415999999998
1_49_2013-06-14,7067.144999999997
1_52_2013-06-14,2822.4151000000006
1_55_2013-06-14,15034.516300000003
1_56_2013-06-14,6183.6817999999985
1_58_2013-06-14,3630.4894
1_59_2013-06-14,4527.582699999997
1_60_2013-06-14,2081.7115999999987
1_67_2013-06-14,16442.8931
1_71_2013-06-14,7230.9909
1_72_2013-06-14,72495.52330000002
1_74_2013-06-14,16844.2842
1_79_2013-06-14,24059.024700000005
1_80_2013-06-14,16518.031500000012
1_81_2013-06-14,29946.58489999998
1_82_2013-06-14,19098.268299999985
1_83_2013-06-14,5615.300399999998
1_85_2013-06-14,3846.3615999999993
1_87_2013-06-14,25361.91129999997
1_90_2013-06-14,80584.73390000002
1_91_2013-06-14,67580.8403
1_92_2013-06-14,152859.67110000004
1_93_2013-06-14,74874.15029999998
1_94_2013-06-14,72208.75570000002
1_95_2013-06-14,125964.23010000003
1_96_2013-06-14,43961.8992
1_97_2013-06-14,41032.97780000002
1_98_2013-06-14,12714.025
1_99_2013-06-14,256.2183
1_1_2013-06-21,23197.987500000003
1_2_2013-06-21,97188.29200000002
1_3_2013-06-21,21206.323699999997
1_4_2013-06-21,52645.79790000005
1_5_2013-06-21,46000.425900000024
1_6_2013-06-21,8070.162799999999
1_7_2013-06-21,42763.80519999999
1_8_2013-06-21,53761.83339999999
1_9_2013-06-21,40739.28639999996
1_10_2013-06-21,37324.72019999998
1_11_2013-06-21,38041.485
1_12_2013-06-21,10841.386499999999
1_13_2013-06-21,42736.948400000016
1_14_2013-06-21,26053.81129999999
1_16_2013-06-21,50766.037200000006
1_17_2013-06-21,24189.2487
1_19_2013-06-21,1657.3486999999996
1_20_2013-06-21,6923.629399999998
1_21_2013-06-21,6528.777099999998
1_22_2013-06-21,14285.189900000003
1_23_2013-06-21,52729.2194
1_24_2013-06-21,18296.382700000002
1_25_2013-06-21,16852.438700000002
1_26_2013-06-21,16241.731099999994
1_27_2013-06-21,2313.2866
1_28_2013-06-21,619.3060999999998
1_29_2013-06-21,9843.033500000005
1_30_2013-06-21,9085.868800000002
1_31_2013-06-21,3807.2179000000015
1_32_2013-06-21,15132.80749999999
1_33_2013-06-21,18737.14189999999
1_34_2013-06-21,28434.2808
1_35_2013-06-21,4229.838999999999
1_36_2013-06-21,7525.123399999999
1_37_2013-06-21,3799.1442999999995
1_38_2013-06-21,83079.41600000004
1_40_2013-06-21,70106.71219999998
1_41_2013-06-21,1458.944
1_42_2013-06-21,9967.390899999997
1_44_2013-06-21,5071.319100000003
1_46_2013-06-21,48654.48850000001
1_48_2013-06-21,1434.5207
1_49_2013-06-21,7072.055299999996
1_52_2013-06-21,2794.1275999999993
1_55_2013-06-21,14971.2598
1_56_2013-06-21,6010.959499999998
1_58_2013-06-21,3652.7799999999993
1_59_2013-06-21,4527.520899999998
1_60_2013-06-21,2082.569599999999
1_67_2013-06-21,15991.873600000003
1_71_2013-06-21,7060.0842999999995
1_72_2013-06-21,75433.35150000002
1_74_2013-06-21,16892.8667
1_79_2013-06-21,22623.801199999998
1_80_2013-06-21,16544.15540000001
1_81_2013-06-21,29890.051999999974
1_82_2013-06-21,19080.389499999987
1_83_2013-06-21,5710.3782999999985
1_85_2013-06-21,3828.812699999999
1_87_2013-06-21,25166.481499999976
1_90_2013-06-21,79282.35310000004
1_91_2013-06-21,68144.28779999998
1_92_2013-06-21,152896.0638
1_93_2013-06-21,75182.57389999999
1_94_2013-06-21,72616.7703
1_95_2013-06-21,126510.23109999999
1_96_2013-06-21,44205.512400000014
1_97_2013-06-21,41497.77750000001
1_98_2013-06-21,12155.752199999995
1_1_2013-06-28,22742.342600000007
1_2_2013-06-28,97111.30180000003
1_3_2013-06-28,22497.7265
1_4_2013-06-28,52186.31620000004
1_5_2013-06-28,44782.42620000003
1_6_2013-06-28,8129.1583999999975
1_7_2013-06-28,43279.171899999994
1_8_2013-06-28,53473.087400000004
1_9_2013-06-28,38062.810699999965
1_10_2013-06-28,35441.19579999999
1_11_2013-06-28,39001.68730000001
1_12_2013-06-28,10818.996100000004
1_13_2013-06-28,42659.33330000001
1_14_2013-06-28,25698.036600000003
1_16_2013-06-28,49840.5705
1_17_2013-06-28,24078.7229
1_19_2013-06-28,1658.4072999999996
1_20_2013-06-28,6754.030299999997
1_21_2013-06-28,6437.1142
1_22_2013-06-28,14501.431900000001
1_23_2013-06-28,53499.109099999994
1_24_2013-06-28,18326.864199999993
1_25_2013-06-28,16494.563599999998
1_26_2013-06-28,16168.556999999999
1_27_2013-06-28,2280.7579
1_28_2013-06-28,628.0966
1_29_2013-06-28,9932.211400000004
1_30_2013-06-28,9341.559100000006
1_31_2013-06-28,3820.3095000000008
1_32_2013-06-28,15064.031599999986
1_33_2013-06-28,18769.956299999987
1_34_2013-06-28,28533.312299999994
1_35_2013-06-28,4230.226299999999
1_36_2013-06-28,7309.850099999999
1_37_2013-06-28,3791.4927
1_38_2013-06-28,80043.86420000001
1_40_2013-06-28,69320.13649999998
1_41_2013-06-28,1507.6014000000005
1_42_2013-06-28,9918.919299999998
1_44_2013-06-28,5142.268300000002
1_46_2013-06-28,48313.87370000001
1_48_2013-06-28,1555.9001999999998
1_49_2013-06-28,7064.123599999997
1_52_2013-06-28,2794.4109
1_55_2013-06-28,14998.401199999998
1_56_2013-06-28,5586.422699999999
1_58_2013-06-28,3732.2897
1_59_2013-06-28,4526.966299999996
1_60_2013-06-28,2090.6915999999987
1_67_2013-06-28,15627.122800000001
1_71_2013-06-28,6956.440400000001
1_72_2013-06-28,76684.1747
1_74_2013-06-28,16843.943199999998
1_79_2013-06-28,22514.405999999995
1_80_2013-06-28,16493.22040000001
1_81_2013-06-28,29761.13439999998
1_82_2013-06-28,19152.938699999984
1_83_2013-06-28,5496.355999999996
1_85_2013-06-28,3732.2331
1_87_2013-06-28,24549.419599999976
1_90_2013-06-28,79110.13130000005
1_91_2013-06-28,65087.12139999996
1_92_2013-06-28,152163.94600000003
1_93_2013-06-28,75132.9016
1_94_2013-06-28,73754.14270000001
1_95_2013-06-28,128506.82970000003
1_96_2013-06-28,44467.132500000036
1_97_2013-06-28,41510.6096
1_98_2013-06-28,11940.4862
1_1_2013-07-05,23079.832599999998
1_2_2013-07-05,98627.50620000005
1_3_2013-07-05,41825.3965
1_4_2013-07-05,52461.15410000006
1_5_2013-07-05,46788.64050000002
1_6_2013-07-05,8396.475799999998
1_7_2013-07-05,47555.91399999998
1_8_2013-07-05,53866.444
1_9_2013-07-05,40251.466099999976
1_10_2013-07-05,36126.70739999998
1_11_2013-07-05,35744.26409999999
1_12_2013-07-05,10495.2196
1_13_2013-07-05,42657.624200000006
1_14_2013-07-05,26084.389900000002
1_16_2013-07-05,41056.14259999999
1_17_2013-07-05,24479.42830000001
1_18_2013-07-05,3.515700000000001
1_19_2013-07-05,1646.885
1_20_2013-07-05,6728.565899999999
1_21_2013-07-05,6894.533000000003
1_22_2013-07-05,15034.608000000002
1_23_2013-07-05,62482.981400000004
1_24_2013-07-05,20238.4859
1_25_2013-07-05,17130.88879999999
1_26_2013-07-05,16127.625599999996
1_27_2013-07-05,2346.961599999999
1_28_2013-07-05,601.9691999999998
1_29_2013-07-05,10767.101800000006
1_30_2013-07-05,8948.641900000002
1_31_2013-07-05,7067.217200000003
1_32_2013-07-05,15904.003399999989
1_33_2013-07-05,19469.707499999982
1_34_2013-07-05,27650.174099999997
1_35_2013-07-05,4309.4274
1_36_2013-07-05,5889.1891000000005
1_37_2013-07-05,3736.382899999999
1_38_2013-07-05,82051.02150000002
1_40_2013-07-05,69914.43909999999
1_41_2013-07-05,1530.9492
1_42_2013-07-05,10031.919799999998
1_44_2013-07-05,5392.741400000002
1_46_2013-07-05,52333.446299999996
1_49_2013-07-05,7044.160099999996
1_52_2013-07-05,3195.082599999999
1_54_2013-07-05,60.21260000000006
1_55_2013-07-05,14663.678699999995
1_56_2013-07-05,5053.010500000003
1_58_2013-07-05,3717.1101
1_59_2013-07-05,4527.582699999997
1_60_2013-07-05,2086.6915999999987
1_67_2013-07-05,14893.5532
1_71_2013-07-05,7272.5736
1_72_2013-07-05,72495.44670000001
1_74_2013-07-05,16346.275299999998
1_79_2013-07-05,23305.129000000008
1_80_2013-07-05,16628.153100000007
1_81_2013-07-05,29981.998099999983
1_82_2013-07-05,19052.176199999987
1_83_2013-07-05,5552.4767999999995
1_85_2013-07-05,4050.7917999999986
1_87_2013-07-05,25214.177899999977
1_90_2013-07-05,80590.53110000001
1_91_2013-07-05,67794.6853
1_92_2013-07-05,150936.4434
1_93_2013-07-05,74297.74379999997
1_94_2013-07-05,71175.87400000001
1_95_2013-07-05,125704.94430000005
1_96_2013-07-05,43886.78670000001
1_97_2013-07-05,40931.06479999999
1_98_2013-07-05,14148.177800000003
1_99_2013-07-05,2679.4004000000004
1_1_2013-07-12,22916.905100000004
1_2_2013-07-12,97653.76340000004
1_3_2013-07-12,43719.140200000016
1_4_2013-07-12,52514.889200000034
1_5_2013-07-12,46089.66600000001
1_6_2013-07-12,8023.789600000001
1_7_2013-07-12,38356.66090000001
1_8_2013-07-12,53524.9711
1_9_2013-07-12,35985.43859999997
1_10_2013-07-12,35380.57199999998
1_11_2013-07-12,34756.400700000006
1_12_2013-07-12,10515.7141
1_13_2013-07-12,42526.00620000001
1_14_2013-07-12,26101.175999999992
1_16_2013-07-12,40577.26349999999
1_17_2013-07-12,24308.596000000005
1_19_2013-07-12,1619.2177000000001
1_20_2013-07-12,6731.6911999999975
1_21_2013-07-12,6444.041300000001
1_22_2013-07-12,14811.364800000003
1_23_2013-07-12,53101.25399999998
1_24_2013-07-12,19813.3305
1_25_2013-07-12,16369.349699999995
1_26_2013-07-12,15453.136299999995
1_27_2013-07-12,2322.5575999999987
1_28_2013-07-12,620.1885
1_29_2013-07-12,10091.704600000003
1_30_2013-07-12,9174.6964
1_31_2013-07-12,7315.1626000000015
1_32_2013-07-12,15161.653399999988
1_33_2013-07-12,19137.722099999984
1_34_2013-07-12,27648.087899999995
1_35_2013-07-12,4121.3408
1_36_2013-07-12,5870.0732
1_37_2013-07-12,3739.174499999999
1_38_2013-07-12,77957.72110000004
1_40_2013-07-12,69455.80779999998
1_41_2013-07-12,1604.8203
1_42_2013-07-12,10066.585299999995
1_44_2013-07-12,5101.524300000003
1_46_2013-07-12,47955.910899999995
1_48_2013-07-12,1606.1401999999998
1_49_2013-07-12,7245.242099999998
1_52_2013-07-12,2830.7961000000005
1_54_2013-07-12,51.54160000000005
1_55_2013-07-12,14897.3248
1_56_2013-07-12,4888.186300000004
1_58_2013-07-12,3798.230600000001
1_59_2013-07-12,4525.681799999997
1_60_2013-07-12,2092.4115999999985
1_67_2013-07-12,11796.8192
1_71_2013-07-12,6946.610099999999
1_72_2013-07-12,74935.85500000003
1_74_2013-07-12,16850.175799999997
1_79_2013-07-12,22457.119899999994
1_80_2013-07-12,16496.30980000001
1_81_2013-07-12,29915.727299999977
1_82_2013-07-12,19028.937399999988
1_83_2013-07-12,5728.650299999999
1_85_2013-07-12,3802.3212
1_87_2013-07-12,24703.09209999998
1_90_2013-07-12,79743.38060000003
1_91_2013-07-12,67061.28269999998
1_92_2013-07-12,152459.13509999998
1_93_2013-07-12,75805.36309999999
1_94_2013-07-12,71004.98990000002
1_95_2013-07-12,125204.86780000004
1_96_2013-07-12,44503.538900000014
1_97_2013-07-12,41417.239100000006
1_98_2013-07-12,11881.408500000001
1_1_2013-07-19,23072.5787
1_2_2013-07-19,96991.46000000004
1_3_2013-07-19,42305.8759
1_4_2013-07-19,52628.29490000004
1_5_2013-07-19,46763.256900000015
1_6_2013-07-19,8124.550200000001
1_7_2013-07-19,37590.97430000002
1_8_2013-07-19,53495.9485
1_9_2013-07-19,37177.29909999998
1_10_2013-07-19,35404.105499999976
1_11_2013-07-19,36371.5488
1_12_2013-07-19,10891.4392
1_13_2013-07-19,42214.485100000005
1_14_2013-07-19,25791.564400000003
1_16_2013-07-19,40386.34449999999
1_17_2013-07-19,23755.5574
1_19_2013-07-19,1627.8378000000002
1_20_2013-07-19,6551.999699999997
1_21_2013-07-19,6479.780999999997
1_22_2013-07-19,15356.057399999996
1_23_2013-07-19,51444.6334
1_24_2013-07-19,19985.279
1_25_2013-07-19,16591.586900000006
1_26_2013-07-19,16150.435999999996
1_27_2013-07-19,2330.6719999999996
1_28_2013-07-19,619.6078999999995
1_29_2013-07-19,10094.703000000005
1_30_2013-07-19,9124.829500000002
1_31_2013-07-19,7103.623900000003
1_32_2013-07-19,14848.312799999992
1_33_2013-07-19,18839.75719999999
1_34_2013-07-19,28531.291299999997
1_35_2013-07-19,4144.1826999999985
1_36_2013-07-19,5926.921799999999
1_37_2013-07-19,3727.946499999999
1_38_2013-07-19,78760.45880000004
1_40_2013-07-19,69778.26379999999
1_41_2013-07-19,1623.3831
1_42_2013-07-19,9952.321899999994
1_44_2013-07-19,5003.622700000001
1_46_2013-07-19,48015.65
1_48_2013-07-19,1637.3333000000002
1_49_2013-07-19,6913.409799999997
1_52_2013-07-19,2829.2377
1_55_2013-07-19,14567.030299999995
1_56_2013-07-19,5130.8515000000025
1_58_2013-07-19,3589.5107000000003
1_59_2013-07-19,4526.563599999997
1_60_2013-07-19,2081.7815999999984
1_67_2013-07-19,12672.589899999995
1_71_2013-07-19,7091.911199999999
1_72_2013-07-19,74358.28740000002
1_74_2013-07-19,16820.8695
1_79_2013-07-19,22661.55710000001
1_80_2013-07-19,16709.77780000001
1_81_2013-07-19,30205.77089999999
1_82_2013-07-19,19086.913099999983
1_83_2013-07-19,5476.935799999998
1_85_2013-07-19,3775.7997000000005
1_87_2013-07-19,24700.80279999998
1_90_2013-07-19,79319.48280000001
1_91_2013-07-19,65294.73120000003
1_92_2013-07-19,156491.24060000005
1_93_2013-07-19,74798.50949999999
1_94_2013-07-19,72538.75050000002
1_95_2013-07-19,128126.74230000003
1_96_2013-07-19,43439.93869999999
1_97_2013-07-19,41161.05359999998
1_98_2013-07-19,12245.9885
1_99_2013-07-19,287.09390000000013
1_1_2013-07-26,22369.1884
1_2_2013-07-26,96864.25150000003
1_3_2013-07-26,44155.01269999999
1_4_2013-07-26,52518.84570000004
1_5_2013-07-26,46434.801200000016
1_6_2013-07-26,8396.042900000002
1_7_2013-07-26,36823.34920000002
1_8_2013-07-26,53732.6962
1_9_2013-07-26,36039.93569999998
1_10_2013-07-26,34920.18709999998
1_11_2013-07-26,35480.46130000001
1_12_2013-07-26,11429.883000000003
1_13_2013-07-26,42218.54190000001
1_14_2013-07-26,25550.472999999998
1_16_2013-07-26,39488.071199999984
1_17_2013-07-26,23810.325599999993
1_19_2013-07-26,1671.1931000000002
1_20_2013-07-26,6619.235699999996
1_21_2013-07-26,6486.537099999998
1_22_2013-07-26,15059.417200000004
1_23_2013-07-26,52541.5131
1_24_2013-07-26,19728.9843
1_25_2013-07-26,16761.981200000002
1_26_2013-07-26,15510.717899999996
1_27_2013-07-26,2279.242399999999
1_28_2013-07-26,650.4294999999997
1_29_2013-07-26,9818.348400000004
1_30_2013-07-26,9014.520900000001
1_31_2013-07-26,7503.883900000003
1_32_2013-07-26,14737.923999999992
1_33_2013-07-26,18790.514999999985
1_34_2013-07-26,28062.2656
1_35_2013-07-26,4152.477499999999
1_36_2013-07-26,5557.096799999999
1_37_2013-07-26,3731.296299999998
1_38_2013-07-26,79200.80600000004
1_40_2013-07-26,69840.39229999998
1_41_2013-07-26,1579.8247000000006
1_42_2013-07-26,9630.052199999993
1_44_2013-07-26,4914.889700000001
1_46_2013-07-26,47959.5703
1_48_2013-07-26,1679.52
1_49_2013-07-26,6713.813899999997
1_52_2013-07-26,2730.9006999999997
1_55_2013-07-26,14635.351799999999
1_56_2013-07-26,4700.601700000002
1_58_2013-07-26,3674.1907
1_59_2013-07-26,4524.716699999997
1_60_2013-07-26,2073.3495999999986
1_67_2013-07-26,11563.425999999996
1_71_2013-07-26,6999.097100000002
1_72_2013-07-26,76059.674
1_74_2013-07-26,16656.973499999996
1_79_2013-07-26,22589.622399999997
1_80_2013-07-26,16236.87640000001
1_81_2013-07-26,30322.794200000015
1_82_2013-07-26,19026.586799999983
1_83_2013-07-26,5535.6516
1_85_2013-07-26,3795.6194000000005
1_87_2013-07-26,24646.168699999984
1_90_2013-07-26,80039.81180000004
1_91_2013-07-26,64814.394900000014
1_92_2013-07-26,151511.98880000005
1_93_2013-07-26,70569.165
1_94_2013-07-26,70851.39640000003
1_95_2013-07-26,125916.13710000008
1_96_2013-07-26,43354.09260000002
1_97_2013-07-26,41139.516099999986
1_98_2013-07-26,11883.510200000002
1_99_2013-07-26,545.8361
2_1_2012-11-02,31849.058999999997
2_2_2012-11-02,64159.477500000045
2_3_2012-11-02,13520.867699999997
2_4_2012-11-02,45967.37009999998
2_5_2012-11-02,47957.49170000002
2_6_2012-11-02,7075.655099999998
2_7_2012-11-02,49027.0819
2_8_2012-11-02,58113.3291
2_9_2012-11-02,39069.557700000005
2_10_2012-11-02,38260.908399999964
2_11_2012-11-02,22890.323199999995
2_12_2012-11-02,7111.799000000002
2_13_2012-11-02,48075.62930000001
2_14_2012-11-02,25960.99710000002
2_16_2012-11-02,6333.410799999997
2_17_2012-11-02,14797.44919999999
2_18_2012-11-02,20476.289399999998
2_19_2012-11-02,3966.1160000000004
2_20_2012-11-02,5072.297200000004
2_21_2012-11-02,8359.205899999997
2_22_2012-11-02,17020.385899999997
2_23_2012-11-02,30137.977599999995
2_24_2012-11-02,9800.456499999995
2_25_2012-11-02,14142.808700000003
2_26_2012-11-02,11504.522900000005
2_27_2012-11-02,2381.644899999999
2_28_2012-11-02,839.1703000000007
2_29_2012-11-02,7169.920900000001
2_30_2012-11-02,3638.089500000004
2_31_2012-11-02,3467.3168999999984
2_32_2012-11-02,10153.2803
2_33_2012-11-02,9359.069000000007
2_34_2012-11-02,17095.411099999998
2_35_2012-11-02,3524.0267
2_36_2012-11-02,2405.2880000000005
2_37_2012-11-02,4625.7676999999985
2_38_2012-11-02,85406.50959999993
2_40_2012-11-02,76527.37900000002
2_41_2012-11-02,3719.900000000001
2_42_2012-11-02,7793.947700000001
2_44_2012-11-02,7171.049300000001
2_46_2012-11-02,26938.2683
2_48_2012-11-02,2562.1966
2_49_2012-11-02,11815.3363
2_52_2012-11-02,4640.0659000000005
2_54_2012-11-02,50.66320000000005
2_55_2012-11-02,21082.32129999999
2_56_2012-11-02,2035.2716999999996
2_58_2012-11-02,24551.579100000003
2_59_2012-11-02,696.0209000000006
2_60_2012-11-02,326.62249999999983
2_67_2012-11-02,10164.404299999997
